accuracy_history,f1_history,auc_history,package,time_elapsed,classifier,sample_size,Strategy,dataset
"[0.5141129032258065, 0.5957661290322581, 0.6078629032258065, 0.6370967741935484, 0.6582661290322581, 0.6723790322580645, 0.6764112903225806, 0.7479838709677419, 0.7560483870967742, 0.7399193548387096]","[0.42050076069843534, 0.5461378861024323, 0.5717461239179745, 0.5930055947452312, 0.6416524472539211, 0.6436396851353572, 0.6559275938156683, 0.7445982005386, 0.7523885476738311, 0.7375750957228953]","[0.7751897852592851, 0.8404975827568518, 0.8356129583287761, 0.8469727075727125, 0.857087853378249, 0.9028168796308451, 0.896102157775006, 0.928828955750331, 0.9276966046660544, 0.9228891839583431]",modAL,1.3345467649996863,RF,0.0106,Uncertain Sampling,60_waveform-5000
"[0.5604838709677419, 0.5574596774193549, 0.592741935483871, 0.6300403225806451, 0.5403225806451613, 0.6088709677419355, 0.5745967741935484, 0.5776209677419355, 0.5080645161290323, 0.5796370967741935]","[0.5071824861298545, 0.5166693008849331, 0.5892436383674508, 0.6151490140637745, 0.529787565012719, 0.5915432715480036, 0.5600610820782278, 0.5657919884588183, 0.48980863654602486, 0.5534503431497079]","[0.8061581766473743, 0.8711918577392893, 0.8063007180009265, 0.831883525181462, 0.7864112789307789, 0.8184659623953721, 0.792704997544089, 0.8016407921006727, 0.7476916506042517, 0.8247912038585419]",modAL,1.2444505929997831,RF,0.016,Random Sampling,60_waveform-5000
"[0.640973630831643, 0.7183673469387755, 0.8305954825462012, 0.7902892561983471, 0.7858627858627859, 0.8138075313807531, 0.828421052631579, 0.8220338983050848, 0.826226012793177, 0.8326180257510729]","[0.6149092760938847, 0.7021860024528457, 0.8295683168351139, 0.7876342401819508, 0.7827492703403274, 0.8128457179555255, 0.8279232169660126, 0.8200007359357224, 0.8240661548345635, 0.8317459502323312]","[0.925147480390516, 0.9309375641123194, 0.9511861197857251, 0.9401860075048805, 0.9422373893112855, 0.9505095482392486, 0.9534307620799125, 0.9484126296990438, 0.9508052030661295, 0.9539561312097684]",modAL,15.103087116999632,RF,0.028,Query by Committee,60_waveform-5000
"[0.5151209677419355, 0.5997973657548126, 0.6945010183299389, 0.7584442169907881, 0.7870370370370371, 0.7869700103412617, 0.7879417879417879, 0.7878787878787878, 0.7888655462184874, 0.7888067581837381]","[0.43984356419886467, 0.573763847205555, 0.6883351246288306, 0.7571145330233471, 0.7813137347187527, 0.7813537082149018, 0.7824552993669407, 0.7824353352515957, 0.7833352830180246, 0.7833205518159414]","[0.7210336092620074, 0.79122440634107, 0.8413955263796631, 0.9147886038942837, 0.9155258847292436, 0.9156879165146088, 0.9158036568237717, 0.9153998835923858, 0.9159547539292541, 0.9160242782619712]",modAL,1.5652855560001626,RF,0.0056,Expected Model Change,60_waveform-5000
"[0.5604838709677419, 0.6118951612903226, 0.7157258064516129, 0.7530241935483871, 0.7379032258064516, 0.71875, 0.7590725806451613, 0.7590725806451613, 0.7691532258064516, 0.7842741935483871]","[0.5511290732674952, 0.5727127067199178, 0.7160061055558499, 0.7514634730779922, 0.7383808259255384, 0.7171952638374045, 0.7576598751658884, 0.757562750444458, 0.7688122089342388, 0.7842359441428655]","[0.7926809225072484, 0.8735268840388987, 0.8957956360783665, 0.9100579756570919, 0.9138214425597608, 0.9166259822746091, 0.9240603211263818, 0.9251129378037346, 0.9177260955080728, 0.9251039652279252]",modAL,1.325398879000204,RF,0.0106,Uncertain Sampling,60_waveform-5000
"[0.6723790322580645, 0.5151209677419355, 0.5594758064516129, 0.5020161290322581, 0.5544354838709677, 0.5655241935483871, 0.4798387096774194, 0.5221774193548387, 0.6139112903225806, 0.5433467741935484]","[0.6701845336521473, 0.4335399066191901, 0.4873639055900281, 0.46742325595943496, 0.5214683769363581, 0.5336832893067317, 0.42615541849908584, 0.5105055778905819, 0.6008399738539765, 0.4759787916493951]","[0.853442966640596, 0.7167197368168294, 0.8225387022287802, 0.7703652932489551, 0.7676164070726972, 0.7934480398691082, 0.8430460230848016, 0.7716525489113228, 0.8274309491915732, 0.7773455477066231]",modAL,1.2309085930000947,RF,0.016,Random Sampling,60_waveform-5000
"[0.6227180527383367, 0.7275510204081632, 0.7505133470225873, 0.7789256198347108, 0.8066528066528067, 0.7897489539748954, 0.7947368421052632, 0.7913135593220338, 0.8091684434968017, 0.8154506437768241]","[0.5273833747456353, 0.7232874139472661, 0.744155901374861, 0.7785032497854529, 0.8068196086794478, 0.7889618046936094, 0.7912121569802996, 0.7816374505961433, 0.8027545988205509, 0.8156574122773678]","[0.9174421407248692, 0.9342240618003321, 0.9315866922811067, 0.9337576554153648, 0.9406807054486177, 0.9375779932637023, 0.9407245018985086, 0.9458406419516214, 0.9497400661956548, 0.9507369055175192]",modAL,14.581974372999866,RF,0.028,Query by Committee,60_waveform-5000
"[0.5060483870967742, 0.6048632218844985, 0.6832993890020367, 0.6980552712384852, 0.7417695473251029, 0.7435367114788004, 0.7432432432432432, 0.741901776384535, 0.7415966386554622, 0.7666314677930306]","[0.48481437896591617, 0.598024208991014, 0.6811139130810152, 0.6861930505970214, 0.7397764470862673, 0.7416266467855734, 0.7413496607766412, 0.7400059811794156, 0.7395704598859343, 0.7672235874394825]","[0.7481785885230361, 0.8318243663964964, 0.8969085557771852, 0.9072498459278457, 0.9089042452025912, 0.9097759134014627, 0.9098568928112392, 0.9098275713447973, 0.9097147383480075, 0.9289599806947226]",modAL,1.563173932000609,RF,0.0066,Expected Model Change,60_waveform-5000
"[0.5776209677419355, 0.5826612903225806, 0.6824596774193549, 0.7016129032258065, 0.7016129032258065, 0.7096774193548387, 0.7620967741935484, 0.780241935483871, 0.780241935483871, 0.7792338709677419]","[0.5641690255098768, 0.5381482437746383, 0.6514445232187168, 0.6754143728465545, 0.659283541509245, 0.6731913217085663, 0.7451997161269404, 0.7682760274497406, 0.7682760274497406, 0.7639251168006734]","[0.7747397184429416, 0.8185607111077495, 0.8684158876711758, 0.869188578605012, 0.8767613678910116, 0.8946370658223177, 0.9227631998507001, 0.9310531821662236, 0.9310531821662236, 0.9320988052944238]",modAL,1.2552213050003047,RF,0.0096,Uncertain Sampling,60_waveform-5000
"[0.48689516129032256, 0.4798387096774194, 0.6582661290322581, 0.5715725806451613, 0.5201612903225806, 0.4889112903225806, 0.6068548387096774, 0.5383064516129032, 0.6723790322580645, 0.5715725806451613]","[0.43417829716780676, 0.4004720159429787, 0.646454316160192, 0.4911278452043457, 0.45364194126740687, 0.48251385443530065, 0.6015123994962706, 0.5333262993197919, 0.6623104087994814, 0.5361530782536044]","[0.7907385685181818, 0.800214386883747, 0.8881621484235532, 0.8158131058207707, 0.797384588244936, 0.7858095740541013, 0.8062905614334257, 0.7323071202627962, 0.8798692469597067, 0.7258625404813088]",modAL,1.248868062000838,RF,0.016,Random Sampling,60_waveform-5000
"[0.6328600405679513, 0.7091836734693877, 0.7802874743326489, 0.7840909090909091, 0.8222453222453222, 0.8336820083682008, 0.8294736842105264, 0.7944915254237288, 0.7867803837953091, 0.805793991416309]","[0.5655940435743957, 0.6804242282428747, 0.7767706160945563, 0.7668385251491219, 0.8199801919965364, 0.8323053872779111, 0.8294154583257835, 0.7941708020878061, 0.7851350812075706, 0.8042485681886691]","[0.9178028515891087, 0.938109069700928, 0.9435598477270783, 0.9530363801417883, 0.9567432610421842, 0.9585645866564592, 0.9552972252176892, 0.9393913165221398, 0.932248895798881, 0.9436955915994756]",modAL,14.486918270999922,RF,0.028,Query by Committee,60_waveform-5000
"[0.5554435483870968, 0.6980749746707193, 0.6985743380855397, 0.6990788126919141, 0.75, 0.7487073422957601, 0.7484407484407485, 0.7481713688610241, 0.7489495798319328, 0.7486800422386484]","[0.519435288954424, 0.6948617073892399, 0.6969659200786399, 0.6975720473601656, 0.7501110430614031, 0.748863324912445, 0.7485492425655644, 0.7482581418377737, 0.7490712049790454, 0.7488893259454061]","[0.8000137198360819, 0.8718068359519278, 0.8901125764561231, 0.8903725686230933, 0.9086245233399458, 0.9081959411536262, 0.9087285477112029, 0.9082542451561149, 0.9086979630685252, 0.9091593394340537]",modAL,1.5494426320001367,RF,0.0046,Expected Model Change,60_waveform-5000
"[0.5806451612903226, 0.6169354838709677, 0.6340725806451613, 0.719758064516129, 0.7157258064516129, 0.7358870967741935, 0.7147177419354839, 0.7338709677419355, 0.6703629032258065, 0.748991935483871]","[0.5536983803856651, 0.5905487067597113, 0.6143589782601305, 0.7190800417964481, 0.7145382347773348, 0.736117786823487, 0.7157498255919498, 0.7337324474256224, 0.6669065084938347, 0.7483687041252681]","[0.7802311301357983, 0.8513789990088664, 0.8806930371095665, 0.8699132910916076, 0.8886510106338307, 0.9037223407451243, 0.8932034218372674, 0.9186446848216099, 0.9030389588459674, 0.9174971002890562]",modAL,1.3269261720006398,RF,0.0106,Uncertain Sampling,60_waveform-5000
"[0.5282258064516129, 0.6159274193548387, 0.5514112903225806, 0.5564516129032258, 0.5514112903225806, 0.59375, 0.5997983870967742, 0.5272177419354839, 0.59375, 0.5846774193548387]","[0.5203572786285846, 0.5950447750887832, 0.5495124447920021, 0.5174902051099611, 0.5141561140257858, 0.5412637853624712, 0.6013380707288865, 0.4885472695062297, 0.5740682468025868, 0.51090989133113]","[0.7661767096880459, 0.8411811297468554, 0.8118073585340309, 0.7905460734412918, 0.7868921420062427, 0.828311210596114, 0.8209890420462609, 0.7476959451622286, 0.8227795924623831, 0.8404700908069078]",modAL,1.2416193389999535,RF,0.016,Random Sampling,60_waveform-5000
"[0.6389452332657201, 0.7275510204081632, 0.7535934291581109, 0.737603305785124, 0.7505197505197505, 0.7918410041841004, 0.7894736842105263, 0.8040254237288136, 0.8038379530916845, 0.7982832618025751]","[0.5555042464942265, 0.7276170379189517, 0.7508474943310071, 0.7330441091347132, 0.7284745173097927, 0.7818420160412298, 0.7862870289772284, 0.8002270931923712, 0.7983336974571164, 0.790292244835457]","[0.9290725310253476, 0.921271937723122, 0.9251860631071551, 0.9239101854909604, 0.9415859308629033, 0.9485966577676637, 0.9320114623155591, 0.9350961621645429, 0.9409884711807679, 0.9415520805598455]",modAL,14.427902340999935,RF,0.028,Query by Committee,60_waveform-5000
"[0.5, 0.6109422492401215, 0.6120162932790224, 0.6141248720573184, 0.6831275720164609, 0.6970010341261634, 0.738045738045738, 0.7701149425287356, 0.7888655462184874, 0.7983104540654699]","[0.4796845261393064, 0.5849179996275605, 0.5862402321597188, 0.5882586864906393, 0.6320485803177985, 0.6796653583210897, 0.7277188726816112, 0.7661054394913847, 0.785325388630197, 0.7947971016477906]","[0.7532112429731748, 0.8163291930541465, 0.8166936012006454, 0.817366161612459, 0.8530607449829326, 0.8837722049278489, 0.8935451572935972, 0.9143658818105862, 0.9292252530791264, 0.9313127328710713]",modAL,1.5858053559995824,RF,0.0086,Expected Model Change,60_waveform-5000
"[0.2649350649350649, 0.2805194805194805, 0.3116883116883117, 0.38701298701298703, 0.43896103896103894, 0.4649350649350649, 0.5376623376623376, 0.548051948051948, 0.548051948051948, 0.5688311688311688]","[0.2072773543626849, 0.1856181693535922, 0.2333353419282321, 0.3275703647945763, 0.4034010648391842, 0.4266800217749386, 0.5163230451764591, 0.5264038753880006, 0.5264038753880006, 0.5539334467726703]","[0.7543493056650956, 0.7990200345463508, 0.8181495892022211, 0.8405572010835173, 0.8542829977040506, 0.8531119952172589, 0.8968420468420472, 0.8988140027613715, 0.8988140027613715, 0.9093506396137978]",modAL,0.6963254849997611,5NN,0.0275,Uncertain Sampling,16_mfeat-karhunen
"[0.35324675324675325, 0.2961038961038961, 0.3220779220779221, 0.24415584415584415, 0.2649350649350649, 0.2025974025974026, 0.24675324675324675, 0.2779220779220779, 0.3012987012987013, 0.2857142857142857]","[0.29321073506687806, 0.25284239506142075, 0.23878226775198105, 0.18520779281444844, 0.21875134469190377, 0.13363377114520134, 0.18104624176038855, 0.2009000024015606, 0.2387114965228582, 0.24130061792861934]","[0.7673811081705822, 0.7567927199506149, 0.7848695164484641, 0.7388012572223102, 0.7325359825359827, 0.750600325600326, 0.8093045843045845, 0.6973562986720883, 0.7510999721526037, 0.7302052236262767]",modAL,0.7463810259996535,5NN,0.075,Random Sampling,16_mfeat-karhunen
"[0.5197889182058048, 0.5978552278820375, 0.6457765667574932, 0.6897506925207756, 0.6985915492957746, 0.6962750716332379, 0.717201166180758, 0.7299703264094956, 0.7552870090634441, 0.76]","[0.47570249211943877, 0.5525318959646417, 0.6262318260798111, 0.6900111250377119, 0.7000619544777936, 0.6984366333635154, 0.7194632425186639, 0.7341638130895416, 0.7587473961902045, 0.7609107275643474]","[0.939726104599039, 0.9459353290546552, 0.9523602114129864, 0.9530589684790978, 0.951531719216751, 0.9531731777946452, 0.9557784780634634, 0.9586712139011746, 0.9649295955365003, 0.9660161873143375]",modAL,2.412520738999774,5NN,0.105,Query by Committee,16_mfeat-karhunen
"[0.23116883116883116, 0.3736842105263158, 0.376, 0.372972972972973, 0.4136986301369863, 0.4888888888888889, 0.5154929577464789, 0.5171428571428571, 0.5594202898550724, 0.5647058823529412]","[0.17872045188371719, 0.3245477863145455, 0.32622975254150544, 0.3137022948985243, 0.3471440928839865, 0.45560366400295205, 0.48665053597127617, 0.4969086141010275, 0.5561067452146244, 0.5655217727788318]","[0.7833421451842506, 0.841905413564001, 0.8421769680483128, 0.8644488411679091, 0.8696416848432416, 0.8841161839440064, 0.8912112883156795, 0.9202142215057592, 0.928175117356703, 0.9268203824105945]",modAL,1.135080781000397,5NN,0.0275,Expected Model Change,16_mfeat-karhunen
"[0.34805194805194806, 0.38441558441558443, 0.4987012987012987, 0.509090909090909, 0.5376623376623376, 0.6, 0.6, 0.6285714285714286, 0.6415584415584416, 0.6649350649350649]","[0.2770441429823349, 0.2875897078862401, 0.4408638883267223, 0.4607936597113564, 0.49329583524093223, 0.5739787133228591, 0.5739787133228591, 0.6119734890912999, 0.6286043023230101, 0.6638996396136334]","[0.7992331255489153, 0.8359043977465034, 0.8616134839819055, 0.8624330348014563, 0.8878684668158356, 0.8989055291686875, 0.8989055291686875, 0.8975758159968691, 0.9065586460323306, 0.9195085616138251]",modAL,0.8930147110004327,5NN,0.0275,Uncertain Sampling,16_mfeat-karhunen
"[0.38701298701298703, 0.3246753246753247, 0.2545454545454545, 0.24935064935064935, 0.3142857142857143, 0.2675324675324675, 0.3220779220779221, 0.33246753246753247, 0.38701298701298703, 0.3038961038961039]","[0.3392764564657169, 0.23849301025771613, 0.17168984211495195, 0.1788719923913905, 0.26588200752971536, 0.21281304983046923, 0.24303096780120384, 0.24778621711676424, 0.3138244975075901, 0.2535454193082174]","[0.7680807496596971, 0.8069897938318993, 0.7996178772494562, 0.8026236434131173, 0.7845841293209715, 0.7799932523616735, 0.8246748378327327, 0.8109608714871874, 0.7966393255866941, 0.8253315884894834]",modAL,0.8681378999999652,5NN,0.075,Random Sampling,16_mfeat-karhunen
"[0.5488126649076517, 0.5227882037533512, 0.5776566757493188, 0.6177285318559557, 0.6816901408450704, 0.7363896848137536, 0.7988338192419825, 0.8249258160237388, 0.8338368580060423, 0.8523076923076923]","[0.5574269090989848, 0.5003990068357715, 0.552285202482777, 0.5848901795493167, 0.6515854637271464, 0.7108897546454731, 0.7997349085656208, 0.8257052995943935, 0.8354755895786264, 0.8526946903866741]","[0.9558546817295606, 0.9532381235041033, 0.9573098970438286, 0.9578919008336203, 0.9650165681186116, 0.9747877802156429, 0.9739082574642607, 0.9793937799767147, 0.9830232371891007, 0.9855200039453934]",modAL,2.441620051999962,5NN,0.105,Query by Committee,16_mfeat-karhunen
"[0.2883116883116883, 0.30526315789473685, 0.36533333333333334, 0.4702702702702703, 0.5150684931506849, 0.5694444444444444, 0.6394366197183099, 0.64, 0.663768115942029, 0.6764705882352942]","[0.22355982564970983, 0.2465446531019435, 0.31472722228857514, 0.4286033413265718, 0.4935120858975103, 0.548636998273791, 0.6418358449549245, 0.6377784800427341, 0.6595108119831443, 0.6769885819433561]","[0.7618289118289121, 0.8189064010739913, 0.8656949358265148, 0.8888014301693773, 0.9086114106638019, 0.9125470723588411, 0.9177724077332312, 0.9238054442327029, 0.9277361322619326, 0.9375915443915738]",modAL,1.0971708369997941,5NN,0.03,Expected Model Change,16_mfeat-karhunen
"[0.2753246753246753, 0.33766233766233766, 0.32987012987012987, 0.4, 0.42597402597402595, 0.43376623376623374, 0.4779220779220779, 0.548051948051948, 0.548051948051948, 0.5766233766233766]","[0.20544185568431633, 0.2836761322783926, 0.29558541538546185, 0.3520513314896231, 0.38081868366321975, 0.38565582787182534, 0.4219663147404542, 0.5011457686951747, 0.5011457686951747, 0.5417311591545182]","[0.7733404509720299, 0.8177750125118546, 0.8444930313351365, 0.8698883475199264, 0.8773154720523141, 0.9111814598656702, 0.927075702075702, 0.9390448732553995, 0.9390448732553995, 0.9454614099350942]",modAL,0.8516331790006006,5NN,0.0275,Uncertain Sampling,16_mfeat-karhunen
"[0.2701298701298701, 0.36623376623376624, 0.2675324675324675, 0.33506493506493507, 0.3116883116883117, 0.24415584415584415, 0.2545454545454545, 0.23636363636363636, 0.35584415584415585, 0.2519480519480519]","[0.21194061258800187, 0.307132688144306, 0.19093989371655293, 0.25214428166100245, 0.2321883284255138, 0.1811385150690326, 0.214058282176945, 0.16026852740574968, 0.26811744925935316, 0.1928589214815701]","[0.8251170369591424, 0.7861095532148168, 0.761855931592774, 0.7670329183487081, 0.7749467881046825, 0.7946538354433091, 0.7841369157158631, 0.7940766348661089, 0.770410437515701, 0.7585351782720205]",modAL,0.8259421440006918,5NN,0.075,Random Sampling,16_mfeat-karhunen
"[0.5514511873350924, 0.579088471849866, 0.5858310626702997, 0.6731301939058172, 0.6845070422535211, 0.7134670487106017, 0.7405247813411079, 0.7596439169139466, 0.7764350453172205, 0.8]","[0.5227054036406876, 0.5502264908753219, 0.563711922494078, 0.6602696322720137, 0.6786248228205725, 0.7055719089636462, 0.7353681916205469, 0.7536500733685798, 0.7700999642529593, 0.795677673140798]","[0.9479350136868767, 0.9502343715581429, 0.9564945878533231, 0.9557286339909141, 0.9603152661030321, 0.9625508176234339, 0.9669704905256269, 0.969626279591206, 0.9739336818975433, 0.9754495908459382]",modAL,2.2871628370003236,5NN,0.105,Query by Committee,16_mfeat-karhunen
"[0.22077922077922077, 0.37894736842105264, 0.38666666666666666, 0.47297297297297297, 0.5205479452054794, 0.5194444444444445, 0.5971830985915493, 0.6057142857142858, 0.6376811594202898, 0.65]","[0.18073336439986962, 0.3484994175261919, 0.3690396399831824, 0.43291892803361237, 0.5038118795403915, 0.5030894545917203, 0.597205416144133, 0.6013849894327113, 0.6367089242014953, 0.6443548788122174]","[0.7363631008367854, 0.7995283905256205, 0.8463740830349021, 0.8821821719136798, 0.8959699301732468, 0.8954609188139604, 0.9057059344624935, 0.9085232929735731, 0.9196684177257496, 0.9207234369399282]",modAL,1.05825105599979,5NN,0.0275,Expected Model Change,16_mfeat-karhunen
"[0.2831168831168831, 0.3090909090909091, 0.4805194805194805, 0.5298701298701298, 0.6207792207792208, 0.6519480519480519, 0.6363636363636364, 0.6623376623376623, 0.6623376623376623, 0.6623376623376623]","[0.22129383681003012, 0.2594887802641357, 0.44829272835739703, 0.5074840929366361, 0.6190560054839616, 0.6443358198917426, 0.6279895926406225, 0.6565413886974628, 0.6515928025820381, 0.6515928025820381]","[0.79928463349516, 0.8357490949596215, 0.8741396030869718, 0.8979852993010888, 0.9190235690235692, 0.9172565738355214, 0.9171860303439252, 0.9264746462114886, 0.9277148290306186, 0.9277148290306186]",modAL,0.8401212389999273,5NN,0.0275,Uncertain Sampling,16_mfeat-karhunen
"[0.34025974025974026, 0.2571428571428571, 0.3142857142857143, 0.2727272727272727, 0.32987012987012987, 0.3090909090909091, 0.2883116883116883, 0.33246753246753247, 0.3142857142857143, 0.21818181818181817]","[0.2965797610515346, 0.1922851358692137, 0.24971989186286453, 0.20738591607992865, 0.26775438591262724, 0.24527399404036726, 0.22413367993071584, 0.3021152257481669, 0.22517125225331913, 0.16126860744772092]","[0.783076280444702, 0.8007392704761128, 0.806943202995835, 0.7879953866795975, 0.7897565884407993, 0.7957877892088421, 0.7893995380837489, 0.7800129208023948, 0.8058309624099098, 0.7341824841824842]",modAL,0.8139018699994267,5NN,0.075,Random Sampling,16_mfeat-karhunen
"[0.5804749340369393, 0.5656836461126006, 0.6811989100817438, 0.6897506925207756, 0.7464788732394366, 0.7765042979942693, 0.7317784256559767, 0.7418397626112759, 0.7522658610271903, 0.7476923076923077]","[0.5823028425581033, 0.5446423889928721, 0.676107790283972, 0.6916680117595799, 0.7470681422814587, 0.7763444937776047, 0.7331836968352163, 0.7421383579743016, 0.7503832054727194, 0.7435387664785044]","[0.9561199326509703, 0.9536105623483918, 0.9595833060942529, 0.9595357843483607, 0.9650651320038232, 0.9717392175451616, 0.9723186807645593, 0.9752716450602209, 0.975213408779622, 0.9767079021030634]",modAL,2.2707466020001448,5NN,0.105,Query by Committee,16_mfeat-karhunen
"[0.2909090909090909, 0.3447368421052632, 0.44, 0.4945945945945946, 0.5589041095890411, 0.5861111111111111, 0.6197183098591549, 0.6714285714285714, 0.672463768115942, 0.7088235294117647]","[0.2381423306064388, 0.2950584209386531, 0.38208941439909455, 0.44955590991834443, 0.5065824463873022, 0.5453373984014719, 0.5688617372476942, 0.6335797158665496, 0.6349509270817177, 0.692217370859499]","[0.792837717837718, 0.8308951717538976, 0.8531738504136168, 0.8735650459245765, 0.8792737036283906, 0.8916590496702798, 0.8953660586034604, 0.9209359040059321, 0.9207867322900896, 0.9356617414331079]",modAL,1.0360930639999424,5NN,0.03,Expected Model Change,16_mfeat-karhunen
"[0.2727272727272727, 0.32727272727272727, 0.45194805194805193, 0.5116883116883116, 0.5116883116883116, 0.5116883116883116, 0.5792207792207792, 0.6155844155844156, 0.6363636363636364, 0.6363636363636364]","[0.17803905302309184, 0.2522086699584189, 0.411557397400305, 0.47875807409096705, 0.47554172356718594, 0.47554172356718594, 0.5462883617735143, 0.5844652439539725, 0.6023573980062439, 0.5986302216670718]","[0.7595313555839875, 0.8135876793771535, 0.859596397754293, 0.8882082829451253, 0.8924086634612954, 0.8924086634612954, 0.9133847147005046, 0.9282118466328999, 0.9305463542305651, 0.9363731784784419]",modAL,0.8029083589999573,5NN,0.0275,Uncertain Sampling,16_mfeat-karhunen
"[0.3220779220779221, 0.24155844155844156, 0.2909090909090909, 0.3220779220779221, 0.35584415584415585, 0.37402597402597404, 0.2597402597402597, 0.24415584415584415, 0.3012987012987013, 0.22857142857142856]","[0.2527735130245515, 0.20365697141267655, 0.2124144603446155, 0.2747767552088472, 0.2918518616419413, 0.27282841371744304, 0.22118660030085524, 0.2058531588525758, 0.24172744462972331, 0.18246631922578452]","[0.7926695137221456, 0.7526238868344133, 0.8136912307964936, 0.8275650762492869, 0.7867389433178906, 0.8213661582082638, 0.8045211611001086, 0.7726898832161992, 0.8071335584493482, 0.8032558085189667]",modAL,0.7906740459993671,5NN,0.075,Random Sampling,16_mfeat-karhunen
"[0.6490765171503958, 0.5120643431635389, 0.5776566757493188, 0.5955678670360111, 0.6253521126760564, 0.6934097421203438, 0.749271137026239, 0.7655786350148368, 0.8006042296072508, 0.8123076923076923]","[0.650559091892836, 0.488880974341608, 0.5682227922197233, 0.5777301981661881, 0.6011108505820794, 0.6900567793668224, 0.7455820404218493, 0.76302634248401, 0.8019419381831164, 0.8134505793589556]","[0.954550283960551, 0.9517928681214742, 0.9593345662421624, 0.965429500277115, 0.9680794236573741, 0.9688903187348189, 0.9702356209064398, 0.9732253200747709, 0.9765043375788349, 0.9764881199767103]",modAL,2.2117930560007153,5NN,0.105,Query by Committee,16_mfeat-karhunen
"[0.3168831168831169, 0.42105263157894735, 0.42133333333333334, 0.44324324324324327, 0.5068493150684932, 0.575, 0.6112676056338028, 0.6171428571428571, 0.6811594202898551, 0.6823529411764706]","[0.2527977259187105, 0.3818370238435752, 0.3754992030203348, 0.3973445712044116, 0.4873151284121705, 0.5418555772638838, 0.5920456595470015, 0.5915333223479309, 0.6753160651734071, 0.679297484531695]","[0.775996907575855, 0.8377772589337688, 0.84188422519943, 0.8543922519740443, 0.8782545889528798, 0.8933639775501376, 0.9156426063023545, 0.9182793762485502, 0.9355287497512843, 0.9406906610272058]",modAL,1.0448222390004958,5NN,0.03,Expected Model Change,16_mfeat-karhunen
